Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date,People_Tested,Mortality_Rate
Hawaii,US,2021-01-29 05:30:28,21.0943,-157.4983,25746,405,,25341.0,15.0,1818.3847127423944,958263.0,,1.5730598927988817,84000015.0,USA,67680.05864936943,,2021-01-28,,
Idaho,US,2021-01-29 05:30:28,44.2405,-114.4788,161720,1721,79298.0,80701.0,16.0,9049.4749771273,597513.0,,1.0641850111303488,84000016.0,USA,33435.43743512407,,2021-01-28,,
Illinois,US,2021-01-29 05:30:28,40.3495,-88.9861,1116372,21074,,1095299.0,17.0,8809.878232970621,15733562.0,,1.8876324379328755,84000017.0,USA,124161.80752553244,,2021-01-28,,
Indiana,US,2021-01-29 05:30:28,39.8494,-86.2583,619995,11180,401700.0,208416.0,18.0,9209.370639903424,6884491.0,,1.5933999467737645,84000018.0,USA,102261.83966980278,,2021-01-28,,
Iowa,US,2021-01-29 05:30:28,42.0115,-93.2105,317124,4532,279641.0,32951.0,19.0,10051.25084387985,1244219.0,,1.4290939821647053,84000019.0,USA,39435.54342692872,,2021-01-28,,
Kansas,US,2021-01-29 05:30:28,38.5266,-96.7265,274823,3707,5544.0,265572.0,20.0,9433.346354014706,1159776.0,,1.3488681806107932,84000020.0,USA,39809.509033355134,,2021-01-28,,
Kentucky,US,2021-01-29 05:30:28,37.6681,-84.6701,355868,3611,42684.0,309573.0,21.0,7965.39943724619,3560903.0,,1.0147020805467195,84000021.0,USA,79703.75181889991,,2021-01-28,,
Louisiana,US,2021-01-29 05:30:28,31.1695,-91.8678,394909,8743,344321.0,41845.0,22.0,8494.86985226706,4938784.0,,2.213927765637147,84000022.0,USA,106237.96193163216,,2021-01-28,,
Maine,US,2021-01-29 05:30:28,44.6939,-69.3819,38454,567,12337.0,25550.0,23.0,2860.7094714226623,1363123.0,,1.4744889998439694,84000023.0,USA,101406.84653908758,,2021-01-28,,
Maryland,US,2021-01-29 05:30:28,39.0639,-76.8021,348749,7037,9482.0,332230.0,24.0,5768.565322676688,6865525.0,,2.0177835635370998,84000024.0,USA,113560.84013708965,,2021-01-28,,
Massachusetts,US,2021-01-29 05:30:28,42.2302,-71.5301,514134,14348,389717.0,110069.0,25.0,7459.322106932706,13309441.0,,2.790712148972836,84000025.0,USA,193100.2569023184,,2021-01-28,,
Michigan,US,2021-01-29 05:30:28,43.3266,-84.5361,606488,15402,463106.0,127980.0,26.0,6072.861561950872,9271264.0,,2.539539117014681,84000026.0,USA,92834.652583891,,2021-01-28,,
Minnesota,US,2021-01-29 05:30:28,45.6945,-93.9002,458633,6208,442600.0,9825.0,27.0,8132.321399694164,6138854.0,,1.3535877270061247,84000027.0,USA,108852.03148006821,,2021-01-28,,
Mississippi,US,2021-01-29 05:30:28,32.7416,-89.6787,270476,5945,222812.0,41719.0,28.0,9088.120252043831,1564964.0,,2.1979768999837326,84000028.0,USA,52583.52320397936,,2021-01-28,,
Missouri,US,2021-01-29 05:30:28,38.4561,-92.2884,469567,7011,,462556.0,29.0,7650.8759043690625,4106829.0,,1.493077665168123,84000029.0,USA,66914.49577901362,,2021-01-28,,
Montana,US,2021-01-29 05:30:28,46.9219,-110.4544,92934,1210,87720.0,4004.0,30.0,8695.351139338572,938967.0,,1.3019992682979318,84000030.0,USA,87854.2597246575,,2021-01-28,,
Nebraska,US,2021-01-29 05:30:28,41.1254,-98.2681,189597,1921,133469.0,54207.0,31.0,9801.293212186882,2064234.0,,1.0132016856806807,84000031.0,USA,106711.4073142791,,2021-01-28,,
Nevada,US,2021-01-29 05:30:28,38.3135,-117.0554,274951,4181,,270770.0,32.0,8926.528396613678,2456188.0,,1.520634585798924,84000032.0,USA,79742.32473939631,,2021-01-28,,
New Hampshire,US,2021-01-29 05:30:28,43.4525,-71.5639,64591,1022,57862.0,5374.0,33.0,4725.85718582846,1234754.0,,1.5904634442404058,84000033.0,USA,90810.03242600817,,2021-01-28,,
New Jersey,US,2021-01-29 05:30:28,40.2989,-74.521,681283,21301,66568.0,593414.0,34.0,7670.2142151879225,9341031.0,,3.126600839885921,84000034.0,USA,105165.85436699733,,2021-01-28,,
New Mexico,US,2021-01-29 05:30:28,34.8405,-106.2485,171719,3226,99524.0,68969.0,35.0,8189.461324695529,2271929.0,,1.8786505861319944,84000035.0,USA,108350.70480234678,,2021-01-28,,
New York,US,2021-01-29 05:30:28,42.1657,-74.9481,1382855,43093,124976.0,1214786.0,36.0,7108.492887240542,31378817.0,,3.1162341677182352,84000036.0,USA,161301.14686971708,,2021-01-28,,
North Carolina,US,2021-01-29 05:30:28,35.6301,-79.8064,739500,9046,635543.0,94911.0,37.0,7050.858860398143,8725737.0,,1.2232589587559162,84000037.0,USA,83196.67348202018,,2021-01-28,,
North Dakota,US,2021-01-29 05:30:28,47.5289,-99.78399999999999,97304,1442,94837.0,1025.0,38.0,12768.514897737978,1337275.0,,1.4819534654279372,84000038.0,USA,175481.1288320373,,2021-01-28,,
Ohio,US,2021-01-29 05:30:28,40.3888,-82.7649,883716,16309,764480.0,108230.0,39.0,7560.171441770538,8921429.0,,1.2454227376215887,84000039.0,USA,76322.63390680206,,2021-01-28,,
Oklahoma,US,2021-01-29 05:30:28,35.5653,-96.9289,381430,3423,348836.0,29171.0,40.0,9639.443907979108,3131910.0,,0.8974123692420628,84000040.0,USA,79149.17748954946,,2021-01-28,,
Oregon,US,2021-01-29 05:30:28,44.571999999999996,-122.0709,140783,1930,,138853.0,41.0,3337.8800053203886,3122704.0,,1.3709041574621936,84000041.0,USA,74037.42812792737,,2021-01-28,,
Pennsylvania,US,2021-01-29 05:30:28,40.5908,-77.2098,828632,21264,667768.0,139600.0,42.0,6472.681705944287,4425370.0,,2.5661572326436826,84000042.0,USA,34567.83160804153,,2021-01-28,,
Rhode Island,US,2021-01-29 05:30:28,41.6809,-71.5118,113754,2317,6885.0,104725.0,44.0,10737.982614047525,2474030.0,,1.884768887247921,84000044.0,USA,233539.8414704713,,2021-01-28,,
South Carolina,US,2021-01-29 05:30:28,33.8569,-80.945,431169,6903,191902.0,232364.0,45.0,8374.304729297452,4099194.0,,1.6009963610556417,84000045.0,USA,79615.88078110378,,2021-01-28,,
South Dakota,US,2021-01-29 05:30:28,44.2998,-99.4388,107795,1763,102895.0,3137.0,46.0,12184.92096954872,400070.0,,1.6355118511990352,84000046.0,USA,45223.074653623604,,2021-01-28,,
Tennessee,US,2021-01-29 05:30:28,35.7478,-86.6923,717583,9417,672110.0,36056.0,47.0,10507.61043722125,6354257.0,,1.3123220589116522,84000047.0,USA,93045.76219613088,,2021-01-28,,
Texas,US,2021-01-29 05:30:28,31.0545,-97.5635,2330272,36292,1894564.0,399416.0,48.0,8036.562158604527,16949139.0,,1.5574147567322614,84000048.0,USA,58453.60932471754,,2021-01-28,,
Utah,US,2021-01-29 05:30:28,40.15,-111.8624,342445,1620,297638.0,43187.0,49.0,10681.518597561166,2573911.0,,0.4730686679612784,84000049.0,USA,80285.23767310739,,2021-01-28,,
Vermont,US,2021-01-29 05:30:28,44.0459,-72.7107,11523,172,7826.0,3525.0,50.0,1846.6671688122708,870947.0,,1.4926668402325782,84000050.0,USA,139577.30024086966,,2021-01-28,,
Virginia,US,2021-01-29 05:30:28,37.7693,-78.17,493674,6308,38597.0,448769.0,51.0,5783.760776585466,5146985.0,,1.2777662992177024,84000051.0,USA,60300.78545897442,,2021-01-28,,
Washington,US,2021-01-29 05:30:28,47.4009,-121.4905,307809,4243,,303566.0,53.0,4042.197309929371,4470215.0,,1.3784522219948083,84000053.0,USA,58703.58257167895,,2021-01-28,,
West Virginia,US,2021-01-29 05:30:28,38.4912,-80.9545,118562,1983,93439.0,23140.0,54.0,6615.640346467116,1906307.0,,1.6725426359204467,84000054.0,USA,106370.01317414251,,2021-01-28,,
Wisconsin,US,2021-01-29 05:30:28,44.2685,-89.6165,587580,6334,511859.0,69387.0,55.0,10091.655826412116,6092912.0,,1.0779808706899483,84000055.0,USA,104645.4455301683,,2021-01-28,,
Wyoming,US,2021-01-29 05:30:28,42.756,-107.3025,51430,596,49592.0,1242.0,56.0,8886.254900571741,625382.0,,1.1588566984250437,84000056.0,USA,108055.68466321906,,2021-01-28,,
Alabama,US,2021-01-30 05:30:40,32.3182,-86.9023,455582,7566,242143.0,205873.0,1.0,9291.552327721674,2127308.0,,1.6607328647751671,84000001.0,USA,43386.247918444846,,2021-01-29,,
Alaska,US,2021-01-30 05:30:40,61.3707,-152.4044,54062,262,,53800.0,2.0,7390.112706668762,1489766.0,,0.4846287595723429,84000002.0,USA,203646.52892166574,,2021-01-29,,
Arizona,US,2021-01-30 05:30:40,33.7298,-111.4312,748260,13022,101891.0,633347.0,4.0,10280.108431197421,3423319.0,,1.7403041723465105,84000004.0,USA,47031.90136393543,,2021-01-29,,
Arkansas,US,2021-01-30 05:30:40,34.9697,-92.3731,292563,4831,270376.0,17356.0,5.0,9694.565982416352,2407700.0,,1.6512682738418734,84000005.0,USA,79783.18008724225,,2021-01-29,,
California,US,2021-01-30 08:30:40,36.1162,-119.6816,3293531,40238,,3253293.0,6.0,8335.473810218171,41677405.0,,1.2217282910043965,84000006.0,USA,105479.77773865065,,2021-01-29,,
Colorado,US,2021-01-30 05:30:40,39.0598,-105.3111,393459,5594,20970.0,366895.0,8.0,6832.384745541383,5393734.0,,1.4217491530248387,84000008.0,USA,93661.76883260494,,2021-01-29,,
Connecticut,US,2021-01-30 05:30:40,41.5978,-72.7554,250023,7046,9800.0,233177.0,9.0,7012.703325146053,5708292.0,,2.818140731052744,84000009.0,USA,160107.50326691792,,2021-01-29,,
Delaware,US,2021-01-30 05:30:40,39.3185,-75.5071,76935,1299,,75857.0,10.0,7900.78499513229,1211530.0,,1.4011828166634173,84000010.0,USA,124417.2099194466,,2021-01-29,,
District of Columbia,US,2021-01-30 05:30:40,38.8974,-77.0268,36414,907,25588.0,9919.0,11.0,5159.624739106963,1079006.0,,2.4908002416652937,84000011.0,USA,152888.06643721776,,2021-01-29,,
Florida,US,2021-01-30 05:30:40,27.7663,-81.6868,1698570,26254,,1672316.0,12.0,7908.5147564661975,18819999.0,,1.5456531082027822,84000012.0,USA,87625.6143745498,,2021-01-29,,
Georgia,US,2021-01-30 05:30:40,33.0406,-83.6431,899515,13986,,885529.0,13.0,8472.065208290185,6378542.0,,1.5548378848601747,84000013.0,USA,60076.178560466135,,2021-01-29,,
Hawaii,US,2021-01-30 05:30:40,21.0943,-157.4983,25885,406,,25479.0,15.0,1828.2019843601681,973434.0,,1.56847595132316,84000015.0,USA,68751.55381277403,,2021-01-29,,
Idaho,US,2021-01-30 05:30:40,44.2405,-114.4788,162355,1725,80252.0,80378.0,16.0,9085.008099873256,599636.0,,1.0624865264389762,84000016.0,USA,33554.23557621016,,2021-01-29,,
Illinois,US,2021-01-30 05:30:40,40.3495,-88.9861,1120528,21146,,1099382.0,17.0,8842.675413423216,15844619.0,,1.8871460597147056,84000017.0,USA,125038.21668566814,,2021-01-29,,
Indiana,US,2021-01-30 05:30:40,39.8494,-86.2583,622625,11220,403634.0,209066.0,18.0,9248.4365110523,6929205.0,,1.5940574181891187,84000018.0,USA,102926.01889510725,,2021-01-29,,
Iowa,US,2021-01-30 05:30:40,42.0115,-93.2105,318319,4577,281179.0,32563.0,19.0,10089.12639022272,1246868.0,,1.437865788721377,84000019.0,USA,39519.50352924024,,2021-01-29,,
Kansas,US,2021-01-30 05:30:40,38.5266,-96.7265,276956,3767,5647.0,267542.0,20.0,9506.561942859576,1168723.0,,1.3601438495645517,84000020.0,USA,40116.61633452487,,2021-01-29,,
Kentucky,US,2021-01-30 05:30:40,37.6681,-84.6701,358469,3668,43052.0,311749.0,21.0,8023.617664050166,3577417.0,,1.0232405033629128,84000021.0,USA,80073.38495901557,,2021-01-29,,
Louisiana,US,2021-01-30 05:30:40,31.1695,-91.8678,397276,8801,344321.0,44154.0,22.0,8545.786283496322,4964052.0,,2.2153364411643293,84000022.0,USA,106781.50075051724,,2021-01-29,,
Maine,US,2021-01-30 05:30:40,44.6939,-69.3819,38813,570,12379.0,25864.0,23.0,2887.4165682198936,1376086.0,,1.4685801149099529,84000023.0,USA,102371.20335185225,,2021-01-29,,
Maryland,US,2021-01-30 05:30:40,39.0639,-76.8021,350629,7076,9482.0,334071.0,24.0,5799.66190734541,6918308.0,,2.0180874941890146,84000024.0,USA,114433.90983313705,,2021-01-29,,
Massachusetts,US,2021-01-30 05:30:40,42.2302,-71.5301,517252,14444,389717.0,113091.0,25.0,7504.559664319334,13395638.0,,2.792449328373791,84000025.0,USA,194350.84758033475,,2021-01-29,,
Michigan,US,2021-01-30 05:30:40,43.3266,-84.5361,608627,15410,463106.0,130111.0,26.0,6094.279711825251,9323727.0,,2.531928422498509,84000026.0,USA,93359.97301253038,,2021-01-29,,
Minnesota,US,2021-01-30 05:30:40,45.6945,-93.9002,459747,6236,443253.0,10258.0,27.0,8152.074461596076,6181070.0,,1.356398192919149,84000027.0,USA,109600.59096054494,,2021-01-29,,
Mississippi,US,2021-01-30 05:30:40,32.7416,-89.6787,272662,5983,222812.0,43867.0,28.0,9161.570875651723,1567150.0,,2.194291833845567,84000028.0,USA,52656.97382758727,,2021-01-29,,
Missouri,US,2021-01-30 05:30:40,38.4561,-92.2884,471628,7025,,464603.0,29.0,7684.456746376495,4128988.0,,1.4895214024612615,84000029.0,USA,67275.54278437156,,2021-01-29,,
Montana,US,2021-01-30 05:30:40,46.9219,-110.4544,93246,1227,88291.0,3728.0,30.0,8724.543356992752,944503.0,,1.3158741393732707,84000030.0,USA,88372.23445841887,,2021-01-29,,
Nebraska,US,2021-01-30 05:30:40,41.1254,-98.2681,189597,1921,134492.0,53184.0,31.0,9801.293212186882,2075362.0,,1.0132016856806807,84000031.0,USA,107286.67375238317,,2021-01-29,,
Nevada,US,2021-01-30 05:30:40,38.3135,-117.0554,276279,4218,,272061.0,32.0,8969.643095999034,2468681.0,,1.5267175572519085,84000032.0,USA,80147.92107932195,,2021-01-29,,
New Hampshire,US,2021-01-30 05:30:40,43.4525,-71.5639,65134,1036,58414.0,5388.0,33.0,4768.513309078178,1243827.0,,1.5978284339430582,84000033.0,USA,91477.30657470594,,2021-01-29,,
New Jersey,US,2021-01-30 05:30:40,40.2989,-74.521,687269,21383,66931.0,598955.0,34.0,7737.6075044555455,9398414.0,,3.1112999422351364,84000034.0,USA,105811.89999313232,,2021-01-29,,
New Mexico,US,2021-01-30 05:30:40,34.8405,-106.2485,172798,3248,101054.0,68496.0,35.0,8240.919979645456,2306874.0,,1.8796513848539915,84000035.0,USA,110017.26893323203,,2021-01-29,,
New York,US,2021-01-30 05:30:40,42.1657,-74.9481,1395806,43278,125909.0,1226619.0,36.0,7175.066816815698,31649335.0,,3.1005741485564613,84000036.0,USA,162691.73032125068,,2021-01-29,,
North Carolina,US,2021-01-30 05:30:40,35.6301,-79.8064,746459,9157,635543.0,101759.0,37.0,7117.21035033663,8810439.0,,1.2267251114930626,84000037.0,USA,84004.27570946228,,2021-01-29,,
North Dakota,US,2021-01-30 05:30:40,47.5289,-99.78399999999999,97457,1444,94966.0,1047.0,38.0,12788.592004325108,1341601.0,,1.4816790995002924,84000038.0,USA,176048.7991790694,,2021-01-29,,
Ohio,US,2021-01-30 05:30:40,40.3888,-82.7649,888590,16349,770597.0,106923.0,39.0,7601.868407319641,8982880.0,,1.2457938981982692,84000039.0,USA,76848.34589489353,,2021-01-29,,
Oklahoma,US,2021-01-30 05:30:40,35.5653,-96.9289,384217,3471,351545.0,29201.0,40.0,9709.876569729726,3157187.0,,0.9033957373047002,84000040.0,USA,79787.97418530488,,2021-01-29,,
Oregon,US,2021-01-30 05:30:40,44.571999999999996,-122.0709,141729,1938,,139791.0,41.0,3360.309094663797,3133678.0,,1.3673983447283196,84000041.0,USA,74297.61504806962,,2021-01-29,,
Pennsylvania,US,2021-01-30 05:30:40,40.5908,-77.2098,838016,21437,675578.0,141001.0,42.0,6545.98281563904,4445414.0,,2.558065717122345,84000042.0,USA,34724.40102862141,,2021-01-29,,
Rhode Island,US,2021-01-30 05:30:40,41.6809,-71.5118,114438,2324,6941.0,105343.0,44.0,10802.549839006722,2497271.0,,1.882241912651392,84000044.0,USA,235733.71117116828,,2021-01-29,,
South Carolina,US,2021-01-30 05:30:40,33.8569,-80.945,435633,6942,193525.0,235166.0,45.0,8461.00599101057,4147778.0,,1.5935431888768756,84000045.0,USA,80559.49505060875,,2021-01-29,,
South Dakota,US,2021-01-30 05:30:40,44.2998,-99.4388,107955,1768,103127.0,3060.0,46.0,12203.007034348828,400824.0,,1.6377194201287573,84000046.0,USA,45308.30523399411,,2021-01-29,,
Tennessee,US,2021-01-30 05:30:40,35.7478,-86.6923,722491,9461,676878.0,36152.0,47.0,10579.478572372005,6359165.0,,1.3094972809349874,84000047.0,USA,93117.63033128165,,2021-01-29,,
Texas,US,2021-01-30 05:30:40,31.0545,-97.5635,2348188,36650,1912861.0,398677.0,48.0,8098.3502449882435,17073934.0,,1.5607779274913252,84000048.0,USA,58883.99804096312,,2021-01-29,,
Utah,US,2021-01-30 05:30:40,40.15,-111.8624,343962,1655,301462.0,40845.0,49.0,10728.836747081528,2586391.0,,0.48115780231537203,84000049.0,USA,80674.51289131049,,2021-01-29,,
Vermont,US,2021-01-30 05:30:40,44.0459,-72.7107,11658,172,7926.0,3560.0,50.0,1868.3021655830469,881432.0,,1.47538171212901,84000050.0,USA,141257.61832339992,,2021-01-29,,
Virginia,US,2021-01-30 05:30:40,37.7693,-78.17,497912,6379,38947.0,452586.0,51.0,5833.4121217467855,5180202.0,,1.2811500827455449,84000051.0,USA,60689.94750055621,,2021-01-29,,
Washington,US,2021-01-30 05:30:40,47.4009,-121.4905,309801,4285,,305516.0,53.0,4068.356574412799,4495463.0,,1.383145954984006,84000053.0,USA,59035.143369709855,,2021-01-29,,
West Virginia,US,2021-01-30 05:30:40,38.4912,-80.9545,119467,2006,94891.0,22570.0,54.0,6666.138436188548,1922809.0,,1.6791247792277366,84000054.0,USA,107290.80817589184,,2021-01-29,,
Wisconsin,US,2021-01-30 05:30:40,44.2685,-89.6165,589384,6390,513809.0,69185.0,55.0,10122.639432237444,6124411.0,,1.084182807812903,84000055.0,USA,105186.43921081805,,2021-01-29,,
Wyoming,US,2021-01-30 05:30:40,42.756,-107.3025,51690,596,49785.0,1309.0,56.0,8931.178608021646,634985.0,,1.1530276649255176,84000056.0,USA,109714.92451953233,,2021-01-29,,
